40114000;-85472
40115000;-47007
40117000;5261425
40118000;8779778
40119000;-294670
40121100;-1394
40121900;-1396
40122000;-2633
40129020;-1312029
40129030;521958
40129090;-5186
40131000;-2175
40132000;-50
40139000;317442
40141000;-6881
40149000;-373247
40151200;-11342
40151900;-161903
40159000;-27732
40161000;-166916
40169100;-136446
40169200;-2804
40169300;-1169512
40169400;-18328
40169500;108107
40169952;-11085652
40169957;-446419
40169991;220087
40169997;1950060
40170000;-263943
41021090;50
41039000;133779
41041190;40
41044111;29
41044959;-9
41044990;-1089
41069100;2383
41071190;604
41071219;20
41071299;-4284
41071990;-1798
41079210;22
41079910;1686
41120000;46
41139000;267065
41141090;-14
41142000;10
42010000;446396
42021110;-10626
42021190;-74632
42021211;-8083
42021219;-17505
42021250;-369907
42021291;24981
42021299;-37609
42021910;-715
42021990;51050
42022100;3546
42022210;-4870
42022290;111139
42022900;-749
42023100;-10022
42023210;-3066
42023290;19568
42023900;-47267
42029110;-23199
42029180;-18826
42029211;-34880
42029215;-3351
42029219;-198994
42029291;71326
42029298;-159983
42029900;-453147
42031000;-56408
42032100;6696
42032910;-44182
42032990;285
42033000;-18480
42034000;1654
42050011;68085
42050019;-1680
42050090;-48679
42060000;42
43011000;-4969117
43016000;1386243
43018000;58189
43021100;4471
43021915;41533
43021975;15135
43021980;718
43021999;82813
43022000;16973
43023099;22485
43031090;13224
43039000;109581
43040000;1476
44011200;26
44012100;-86869
44012290;-42462
44013100;-1038
44013900;-1225
44014900;-371
44029000;1020
44032110;80
44032190;2574
44032200;1
44034200;-1341
44039600;466
44039900;-13507
44041000;-528
44042000;905
44050000;-415
44071110;70767
44071120;9216129
44071190;669988
44071210;16537
44071220;19967397
44071290;7844431
44071300;1912297
44071990;-388
44072110;1
44072291;-50418
44072310;17901
44079115;2284
44079139;-61546
44079190;-3857897
44079310;-11200
44079399;-425
44079599;-90325
44079699;323
44079710;7903
44079799;-470
44079927;-5089
44079990;-140196
44081015;185
44081098;1709516
44083130;804
44083930;-26
44083995;-410
44089085;-108545
44089095;-8148
44091011;-219
44091018;4133297
44092910;440
44092991;15
44092999;-125584
44101130;5
44101190;-70
44101290;-183
44101900;85
44111497;-222
44119290;1834
44121000;7387
44123110;5
44123190;130
44123310;4304969
44123390;22634
44123900;132274
44124900;46547778
44129290;1246124
44129990;360302
44130000;-14
44141010;43
44141090;-742
44149000;-1172
44151010;336298
44151090;31073
44152020;-12081
44152090;54708
44160000;-269646
44170000;-14320
44181950;184916
44181990;29116
44182110;2934
44182190;56243
44182950;61577
44182980;5166
44187500;3254
44188100;393385
44189900;73555
44191100;-1398
44191200;-3936
44191900;9831
44192010;5257
44192090;1360
44199000;463527
44201110;5480
44201190;40894
44201900;134293
44209010;4869
44209091;13994
44209099;69733
44211000;4833
44219100;60559
44219910;431
44219999;-584472
45011000;-127
45020000;-408
45039000;4058
45041019;-111
45041091;4037
45041099;776
45049020;618
45049080;57
46012990;-180
46019410;8275
46019990;2707
46021100;-1119
46021200;3136
46021910;4900
46021990;28241
46029000;50430
47010010;-896
47010090;-315
47020000;-6867253
47031100;477041
47031900;-1
47032100;63873241
47032900;306276
47042100;-12565
47042900;-9424
47050000;645082
47061000;-1210092
47062000;-2589
47063000;275
47069300;-19008
47071000;-428014
47072000;2027
47073010;758
47073090;988
48010000;-248
48021000;-2201
48022000;-2967
48024010;18081
48024090;-4766
48025400;11762546
48025515;2590665
48025525;5662542
48025530;1802033
48025590;26197523
48025620;-62
48025680;23666526
48025700;-12414
48025810;131138
48025890;-853
48026115;57630679
48026180;-28427
48026200;-5658
48026900;-8516
48030010;-4
48030039;-221
48030090;-14632
48041115;10564
48041119;868162
48041912;1047894
48041919;50
48041990;7926035
48042110;-1961
48042910;3630141
48043151;697903
48043158;5148284
48043180;-632
48043951;759646
48043980;2854309
48044191;91341
48044198;1
48045100;248203
48045200;9827521
48051100;29423200
48051990;-43
48052400;-7020
48054000;-225074
48055000;-130
48059100;3098
48059380;4878377
48061000;-44
48062000;29105700
48063000;-8
48064010;110693387
48064090;1346
48070080;42140
48081000;-7443
48084000;-11203
48089000;-1437
48092000;-128120
48099000;-83345
48101300;158018811
48101400;-797
48101900;12740376
48102200;163267002
48102930;68011599
48102980;924070
48103100;-1459
48103290;-65200
48103900;-164
48109210;56529272
48109230;200346075
48109290;1475355
48109910;2882
48109980;-1531
48114120;-205447
48114190;-133359
48114900;-214860
48115100;17366129
48115900;27355188
48116000;-3892
48119000;6165086
48120000;23264
48139090;12275375
48142000;-56479
48149010;7633
48149070;-883
48162000;-507
48169000;-5356
48171000;-13340
48172000;-30551
48173000;-2130
48181010;-1396
48181090;-15433
48182010;-42003
48182091;-358814
48182099;-75695
48183000;17724
48185000;-362
48189010;-102270
48189090;1702187
48191000;-353406
48192000;110733
48193000;-4663
48194000;551
48195000;-22353
48196000;3912
48201010;-4241
48201030;-817906
48201050;-416
48201090;-35371
48202000;-866
48203000;-3745
48204000;-1327
48205000;-6971
48209000;1472
48211010;-22602
48211090;-57882
48219010;-28418
48219090;-24505
48221000;10
48229000;799555
48232000;-1374905
48234000;-84023
48236100;-3031
48236910;12150
48236990;33388
48237090;-754718
48239040;-178573
48239085;26911976
49011000;-261174
49019100;18433
49019900;-1411619
49021000;-138
49029000;167271
49030000;5969
49040000;-6771
49052000;-2974
49059000;-8112
49060000;-32150
49070010;806
49070030;1363
49070090;114290
49081000;-736
49089000;-129581
49090000;-52061
49100000;21684
49111010;-3750
49111090;-8458
49119100;-227599
49119900;1868240
50060010;128
50060090;442
50071000;-3419
50072011;-391
50072019;-4881
50072021;10
50072031;-219
50072051;-402
50079010;696
50079030;75
50079090;-1101
51011900;201
51012100;50
51021940;5530
51051000;39784
51052900;-23
51053100;5
51054000;315
51061010;7218
51071090;42
51082090;999
51091010;-1002
51091090;84501
51099000;6105
51111900;-237
51112000;469
51113010;32
51119010;142
51121100;52
51121900;-703
51123010;-408
51123080;257
51129091;1138
51129098;-604
52010090;-2212
52029100;30
52030000;-171
52041100;-19019
52041900;-211
52042000;-661
52052400;-9
52053100;149
52053200;4
52063100;1
52071000;-1948
52079000;3841
52081190;-3991
52081216;-8920
52082190;-4525
52083100;-299
52083296;-481
52083900;-84
52084200;-6
52085100;1599
52085200;109191
52085910;-207
52085990;9422
52091900;-6863
52092100;-119
52092900;-4353
52093100;-242
52093900;-2088
52094200;980
52094900;-1746
52095100;2999
52095200;-159
52095900;-2332
52101100;273
52101900;50
52111900;10
52113900;1704
52115100;-368
52115900;-565
52121190;1
52121310;174
52121510;2937
52121590;-332
52122310;-2040
52122510;8917
52122590;-239
53011000;79
53029000;-55
53062090;180
